state,year,first_name,last_name,party,sex,died,status,win_margin,region,population,election_age,death_age,lived_after
Maine,1948,Frederick,Payne,Republican,Male,1978-06-15,Challenger,31.196404494382023,Northeast,878000,44.284736481861735,73.89185489390829,29.607118412046542
Maine,1950,Frederick,Payne,Republican,Male,1978-06-15,Incumbent,21.454896783785244,Northeast,917000,46.28336755646817,73.89185489390829,27.60848733744011
Maine,1952,Burton,Cross,Republican,Male,1998-10-22,Challenger,21.790875065144256,Northeast,915000,49.973990417522245,95.93429158110882,45.960301163586585
Maine,1952,James,Oliver,Democrat,Male,1986-12-25,Challenger,-21.790875065144256,Northeast,915000,57.24845995893224,91.38398357289527,34.13552361396304
Maine,1954,Burton,Cross,Republican,Male,1998-10-22,Incumbent,-8.986990452703324,Northeast,927000,51.97262149212868,95.93429158110882,43.96167008898015
Maine,1954,Edmund,Muskie,Democrat,Male,1996-03-26,Challenger,8.986990452703324,Northeast,927000,40.60780287474333,81.99589322381931,41.38809034907597
Maine,1956,Edmund,Muskie,Democrat,Male,1996-03-26,Incumbent,18.335527114810816,Northeast,938000,42.60917180013689,81.99589322381931,39.38672142368241
Maine,1958,Clinton,Clauson,Democrat,Male,1959-12-30,Challenger,3.9611768274188606,Northeast,944000,63.605749486652975,64.75564681724846,1.1498973305954825
Maine,1958,Horace,Hildreth,Republican,Male,1988-06-02,Challenger,-3.9611768274188606,Northeast,944000,55.92607802874743,85.5003422313484,29.574264202600958
Maine,1962,Maynard,Dolloff,Democrat,Male,1999-01-17,Challenger,-0.165001281065841,Northeast,994000,49.14715947980835,85.347022587269,36.199863107460644
Maine,1962,John,Reed,Republican,Male,2012-10-31,Incumbent,0.165001281065841,Northeast,994000,41.831622176591374,91.81930184804928,49.987679671457904
Maine,1966,John,Reed,Republican,Male,2012-10-31,Incumbent,-6.248185821305718,Northeast,999000,45.831622176591374,91.81930184804928,45.987679671457904
Maine,1970,James,Erwin,Republican,Male,2005-07-14,Challenger,-0.2735212947084307,Northeast,996784,49.93839835728953,84.62696783025325,34.68856947296372
Maine,1974,James,Longley,Third party,Male,1980-08-16,Challenger,3.7297539345354522,Northeast,1060050,50.53798767967146,56.31759069130732,5.779603011635865
Maine,1978,Linwood,Palmer,Republican,Male,2008-07-24,Challenger,-16.360699510474525,Northeast,1115457,56.95277207392197,86.6694045174538,29.71663244353183
Maryland,1946,William,Lane,Democrat,Male,1967-02-07,Challenger,9.458675965016866,South,2227000,54.48049281314169,74.7378507871321,20.257357973990416
Maryland,1946,Theodore,Mckeldin,Republican,Male,1974-08-10,Challenger,-9.458675965016866,South,2227000,45.95756331279945,73.71937029431896,27.761806981519506
Maryland,1950,William,Lane,Democrat,Male,1967-02-07,Challenger,-14.556766945825089,South,2355000,58.48049281314169,74.7378507871321,16.257357973990416
Maryland,1950,Theodore,Mckeldin,Republican,Male,1974-08-10,Challenger,14.556766945825089,South,2355000,49.95756331279945,73.71937029431896,23.761806981519506
Maryland,1954,Harry,Byrd,Democrat,Male,1970-10-02,Challenger,-8.910696033028586,South,2685000,65.72484599589322,81.63175906913074,15.906913073237508
Maryland,1954,Theodore,Mckeldin,Republican,Male,1974-08-10,Incumbent,8.910696033028586,South,2685000,53.95756331279945,73.71937029431896,19.761806981519506
Maryland,1958,James,Devereux,Republican,Male,1988-08-05,Challenger,-27.106758870805024,South,2982000,55.70704996577687,85.45653661875428,29.749486652977414
Maryland,1958,J.,Tawes,Democrat,Male,1979-06-25,Challenger,27.106758870805024,South,2982000,64.57494866529774,85.21013004791239,20.635181382614647
Maryland,1962,Frank,Small,Republican,Male,1973-10-24,Challenger,-11.282368569504847,South,3263000,66.30527036276523,77.27310061601642,10.967830253251197
Maryland,1962,J.,Tawes,Democrat,Male,1979-06-25,Incumbent,11.282368569504847,South,3263000,68.57494866529774,85.21013004791239,16.635181382614647
Maryland,1966,Spiro,Agnew,Republican,Male,1996-09-17,Challenger,9.865948572800505,South,3695000,47.98904859685147,77.85626283367556,29.867214236824093
Maryland,1966,George,Mahoney,Democrat,Male,1989-03-18,Challenger,-9.865948572800505,South,3695000,64.8870636550308,87.25256673511294,22.365503080082135
Maryland,1970,C.,Blair,Republican,Male,1980-04-20,Challenger,-34.09559551951694,South,3938051,42.87748117727584,52.33401779603012,9.456536618754278
Maryland,1970,Marvin,Mandel,Democrat,Male,2015-08-30,Incumbent,34.09559551951694,South,3938051,50.54620123203286,95.36208076659823,44.81587953456537
Maryland,1974,Louise,Gore,Republican,Female,2005-10-06,Challenger,-26.993974272387327,South,4133341,49.667351129363446,80.58590006844626,30.91854893908282
Maryland,1974,Marvin,Mandel,Democrat,Male,2015-08-30,Incumbent,26.993974272387327,South,4133341,54.54620123203286,95.36208076659823,40.81587953456537
Maryland,1978,John,Beall,Republican,Male,2006-03-24,Challenger,-41.96724583803953,South,4211641,51.38124572210815,78.7624914442163,27.381245722108144
Maryland,1978,Harry,Hughes,Democrat,Male,2019-03-13,Challenger,41.96724583803953,South,4211641,51.97809719370294,92.32854209445586,40.35044490075291
Maryland,1982,Harry,Hughes,Democrat,Male,2019-03-13,Incumbent,23.981326663950213,South,4282923,55.97809719370294,92.32854209445586,36.35044490075291
Maryland,1986,William,Schaefer,Democrat,Male,2011-04-18,Challenger,64.74094760121872,South,4486956,65.00752908966462,89.45653661875428,24.449007529089666
Maryland,1990,William,Schaefer,Democrat,Male,2011-04-18,Incumbent,19.535191427504174,South,4799770,69.00752908966462,89.45653661875428,20.449007529089666
Massachusetts,1946,Robert,Bradford,Republican,Male,1983-03-18,Challenger,8.866087777309808,Northeast,4536000,43.89048596851472,80.25462012320328,36.36413415468857
Massachusetts,1946,Maurice,Tobin,Democrat,Male,1953-07-19,Incumbent,-8.866087777309808,Northeast,4536000,45.45653661875428,52.158795345653665,6.702258726899384
Massachusetts,1948,Robert,Bradford,Republican,Male,1983-03-18,Incumbent,-18.63693324819471,Northeast,4674000,45.89185489390828,80.25462012320328,34.362765229295
Massachusetts,1948,Paul,Dever,Democrat,Male,1958-04-11,Challenger,18.63693324819471,Northeast,4674000,45.80698151950719,55.23613963039014,9.429158110882957
Massachusetts,1950,Arthur,Coolidge,Republican,Male,1952-01-23,Challenger,-13.193714023571623,Northeast,4686000,69.05954825462013,70.27515400410678,1.215605749486653
Massachusetts,1950,Paul,Dever,Democrat,Male,1958-04-11,Challenger,13.193714023571623,Northeast,4686000,47.80561259411362,55.23613963039014,7.430527036276523
Massachusetts,1952,Paul,Dever,Democrat,Male,1958-04-11,Incumbent,-0.6184506732538964,Northeast,4650000,49.80698151950719,55.23613963039014,5.429158110882957
Massachusetts,1952,Christian,Herter,Republican,Male,1966-12-30,Challenger,0.6184506732538964,Northeast,4650000,57.607118412046546,71.75633127994524,14.149212867898699
Massachusetts,1954,Christian,Herter,Republican,Male,1966-12-30,Incumbent,3.970189287263132,Northeast,4910000,59.605749486652975,71.75633127994524,12.150581793292266
Massachusetts,1954,Robert,Murphy,Democrat,Male,1976-01-09,Challenger,-3.970189287263132,Northeast,4910000,55.7782340862423,76.9555099247091,21.177275838466805
Massachusetts,1956,Foster,Furcolo,Democrat,Male,1995-07-05,Challenger,5.913200653519361,Northeast,4891000,45.27310061601643,83.93429158110882,38.6611909650924
Massachusetts,1956,Sumner,Whittier,Republican,Male,2010-01-08,Challenger,-5.913200653519361,Northeast,4891000,45.34154688569473,98.5160848733744,53.17453798767967
Massachusetts,1958,Foster,Furcolo,Democrat,Male,1995-07-05,Incumbent,13.182669904740585,Northeast,5010000,47.27173169062286,83.93429158110882,36.662559890485966
Massachusetts,1958,Charles,Gibbons,Republican,Male,1968-02-02,Challenger,-13.182669904740585,Northeast,5010000,57.29226557152635,66.53524982888433,9.242984257357975
Massachusetts,1960,John,Volpe,Republican,Male,1994-11-11,Challenger,5.769955897762806,Northeast,5160000,51.90965092402464,85.92470910335386,34.01505817932922
Massachusetts,1960,Joseph,Ward,Democrat,Male,2003-05-10,Challenger,-5.769955897762806,Northeast,5160000,46.614647501711154,89.12251882272416,42.507871321013006
Massachusetts,1962,Endicott,Peabody,Democrat,Male,1997-12-01,Challenger,0.25846975056789745,Northeast,5263000,42.72142368240931,77.79329226557152,35.07186858316222
Massachusetts,1962,John,Volpe,Republican,Male,1994-11-11,Incumbent,-0.25846975056789745,Northeast,5263000,53.908281998631075,85.92470910335386,32.016427104722794
Massachusetts,1964,John,Volpe,Republican,Male,1994-11-11,Challenger,0.9891505048762212,Northeast,5448000,55.90965092402464,85.92470910335386,30.015058179329227
Massachusetts,1966,Edward,Mccormack,Democrat,Male,1997-02-27,Challenger,-25.843243461581288,Northeast,5535000,43.186858316221766,73.5003422313484,30.313483915126625
Massachusetts,1966,John,Volpe,Republican,Male,1994-11-11,Incumbent,25.843243461581288,Northeast,5535000,57.908281998631075,85.92470910335386,28.016427104722794
Massachusetts,1970,Francis,Sargent,Republican,Male,1998-10-21,Incumbent,13.959584303070358,Northeast,5703706,55.27173169062286,83.23066392881589,27.958932238193018
Massachusetts,1970,Kevin,White,Democrat,Male,2012-01-27,Challenger,-13.959584303070358,Northeast,5703706,41.111567419575636,82.33812457221082,41.22655715263518
Massachusetts,1974,Francis,Sargent,Republican,Male,1998-10-21,Incumbent,-11.703628822319928,Northeast,5776992,59.27173169062286,83.23066392881589,23.958932238193018
Massachusetts,1978,Francis,Hatch,Republican,Male,2010-04-08,Challenger,-5.327326277393901,Northeast,5742923,53.50034223134839,84.92265571526352,31.422313483915126
Massachusetts,1978,Edward,King,Democrat,Male,2006-09-18,Challenger,5.327326277393901,Northeast,5742923,53.48665297741273,81.35523613963039,27.86858316221766
Massachusetts,1982,John,Sears,Republican,Male,2014-11-04,Challenger,-23.843603272673334,Northeast,5771222,51.88227241615332,83.87953456536619,31.99726214921287
Massachusetts,1986,George,Kariotis,Republican,Male,2013-07-07,Challenger,-37.5737159492618,Northeast,5902677,63.34839151266256,90.01779603011636,26.6694045174538
Massachusetts,1990,John,Silber,Democrat,Male,2012-09-27,Challenger,-3.3369585994608215,Northeast,6022639,64.22450376454483,86.11909650924025,21.894592744695416
Massachusetts,1998,Argeo,Cellucci,Republican,Male,2013-06-08,Incumbent,3.4947509447550402,Northeast,6271838,50.53251197809719,65.12251882272416,14.590006844626968
Michigan,1946,Kim,Sigler,Republican,Male,1953-11-30,Challenger,21.798961185815735,Midwest,5874000,52.50924024640657,59.578370978781656,7.069130732375085
Michigan,1946,Murray,Van Wagoner,Democrat,Male,1986-06-12,Challenger,-21.798961185815735,Midwest,5874000,48.63244353182751,88.23271731690623,39.60027378507871
Michigan,1948,Kim,Sigler,Republican,Male,1953-11-30,Incumbent,-7.826894434800714,Midwest,6213000,54.510609171800134,59.578370978781656,5.06776180698152
Michigan,1948,G.,Williams,Democrat,Male,1988-02-02,Challenger,7.826894434800714,Midwest,6213000,37.700205338809035,76.94182067077344,39.24161533196441
Michigan,1950,Harry,Kelly,Republican,Male,1971-02-08,Challenger,-0.0617392932616454,Midwest,6407000,55.54551676933607,75.80561259411363,20.26009582477755
Michigan,1950,G.,Williams,Democrat,Male,1988-02-02,Challenger,0.0617392932616454,Midwest,6407000,39.69883641341547,76.94182067077344,37.242984257357975
Michigan,1952,Fred,Alger,Republican,Male,1967-01-05,Challenger,-0.30183863086165985,Midwest,6650000,45.25941136208077,59.42505133470226,14.165639972621491
Michigan,1952,G.,Williams,Democrat,Male,1988-02-02,Incumbent,0.30183863086165985,Midwest,6650000,41.700205338809035,76.94182067077344,35.24161533196441
Michigan,1954,Donald,Leonard,Republican,Male,1976-07-01,Challenger,-11.607958862327528,Midwest,7066000,51.34839151266256,73.00205338809035,21.65366187542779
Michigan,1954,G.,Williams,Democrat,Male,1988-02-02,Incumbent,11.607958862327528,Midwest,7066000,43.69883641341547,76.94182067077344,33.242984257357975
Michigan,1956,Albert,Cobo,Republican,Male,1957-09-12,Challenger,-9.540151130521359,Midwest,7467000,63.09103353867214,63.94250513347023,0.8514715947980835
Michigan,1956,G.,Williams,Democrat,Male,1988-02-02,Incumbent,9.540151130521359,Midwest,7467000,45.700205338809035,76.94182067077344,31.241615331964407
Michigan,1958,Paul,Bagwell,Republican,Male,1973-10-23,Challenger,-6.400529253497325,Midwest,7667000,45.20191649555099,60.167008898015055,14.965092402464066
Michigan,1958,G.,Williams,Democrat,Male,1988-02-02,Incumbent,6.400529253497325,Midwest,7667000,47.69883641341547,76.94182067077344,29.242984257357975
Michigan,1960,Paul,Bagwell,Republican,Male,1973-10-23,Challenger,-1.2820828824742918,Midwest,7834000,47.20328542094456,60.167008898015055,12.9637234770705
Michigan,1960,John,Swainson,Democrat,Male,1994-05-13,Challenger,1.2820828824742918,Midwest,7834000,35.266255989048595,68.78302532511978,33.516769336071185
Michigan,1962,George,Romney,Republican,Male,1995-07-26,Challenger,2.9197358021944524,Midwest,7933000,55.32922655715264,88.04928131416838,32.720054757015745
Michigan,1962,John,Swainson,Democrat,Male,1994-05-13,Incumbent,-2.9197358021944524,Midwest,7933000,37.26488706365503,68.78302532511978,31.51813826146475
Michigan,1964,George,Romney,Republican,Male,1995-07-26,Incumbent,12.17220945916091,Midwest,8187000,57.3305954825462,88.04928131416838,30.718685831622178
Michigan,1964,Neil,Staebler,Democrat,Male,2000-12-08,Challenger,-12.17220945916091,Midwest,8187000,59.32101300479124,95.4113620807666,36.09034907597536
Michigan,1966,Zoltan,Ferency,Democrat,Male,1993-03-23,Challenger,-21.478694586751317,Midwest,8512000,44.35044490075291,70.7296372347707,26.379192334017795
Michigan,1966,George,Romney,Republican,Male,1995-07-26,Incumbent,21.478694586751317,Midwest,8512000,59.32922655715264,88.04928131416838,28.720054757015742
Michigan,1978,William,Fitzgerald,Democrat,Male,2008-02-03,Challenger,-13.651931559760627,Midwest,9201953,36.39972621492129,65.64544832306639,29.245722108145106
Michigan,1982,Richard,Headlee,Republican,Male,2004-11-09,Challenger,-6.541020371745894,Midwest,9115196,52.473648186173854,74.48596851471595,22.012320328542096
Michigan,1994,Howard,Wolpe,Democrat,Male,2011-10-25,Challenger,-23.01713435846478,Midwest,9597737,55.006160164271044,71.97535934291581,16.969199178644764
Minnesota,1946,Harold,Barker,Democrat,Male,1949-03-23,Challenger,-19.5136720728686,Midwest,2737000,57.38809034907597,59.76728268309377,2.379192334017796
Minnesota,1946,Luther,Youngdahl,Republican,Male,1978-06-21,Challenger,19.5136720728686,Midwest,2737000,50.43394934976044,82.05886379192334,31.6249144421629
Minnesota,1948,Charles,Halsted,Democrat,Male,1968-02-19,Challenger,-8.225386313837006,Midwest,2868000,54.116358658453116,73.40451745379877,19.288158795345655
Minnesota,1948,Luther,Youngdahl,Republican,Male,1978-06-21,Incumbent,8.225386313837006,Midwest,2868000,52.435318275154,82.05886379192334,29.623545516769337
Minnesota,1950,Harry,Peterson,Democrat,Male,1985-01-23,Challenger,-22.689560484621836,Midwest,2997000,60.563997262149215,94.78165639972622,34.217659137577
Minnesota,1950,Luther,Youngdahl,Republican,Male,1978-06-21,Incumbent,22.689560484621836,Midwest,2997000,54.43394934976044,82.05886379192334,27.6249144421629
Minnesota,1952,C.,Anderson,Republican,Male,1998-01-22,Challenger,11.39645503527585,Midwest,3030000,40.64065708418891,85.85352498288843,45.21286789869952
Minnesota,1952,Orville,Freeman,Democrat,Male,2003-02-20,Challenger,-11.39645503527585,Midwest,3030000,34.49418206707735,84.78576317590691,50.29158110882957
Minnesota,1954,C.,Anderson,Republican,Male,1998-01-22,Incumbent,-5.954288267345227,Midwest,3113000,42.639288158795345,85.85352498288843,43.214236824093085
Minnesota,1954,Orville,Freeman,Democrat,Male,2003-02-20,Challenger,5.954288267345227,Midwest,3113000,36.492813141683776,84.78576317590691,48.29295003422313
Minnesota,1956,Orville,Freeman,Democrat,Male,2003-02-20,Incumbent,3.246595536778372,Midwest,3240000,38.49418206707735,84.78576317590691,46.29158110882957
Minnesota,1956,Ancher,Nelsen,Republican,Male,1992-11-30,Challenger,-3.246595536778372,Midwest,3240000,52.068446269678304,88.13689253935661,36.068446269678304
Minnesota,1958,Orville,Freeman,Democrat,Male,2003-02-20,Incumbent,14.585438320292205,Midwest,3313000,40.492813141683776,84.78576317590691,44.29295003422313
Minnesota,1958,George,Mackinnon,Republican,Male,1995-05-01,Challenger,-14.585438320292205,Midwest,3313000,52.539356605065024,89.02395619438741,36.48459958932238
Minnesota,1960,Elmer,Andersen,Republican,Male,2004-11-15,Challenger,1.48108395743769,Midwest,3425000,51.38672142368241,95.41409993155374,44.02737850787132
Minnesota,1960,Orville,Freeman,Democrat,Male,2003-02-20,Challenger,-1.48108395743769,Midwest,3425000,42.49418206707735,84.78576317590691,42.29158110882957
Minnesota,1962,Elmer,Andersen,Republican,Male,2004-11-15,Incumbent,-0.0073411192221968236,Midwest,3513000,53.385352498288846,95.41409993155374,42.02874743326489
Minnesota,1962,Karl,Rolvaag,Democrat,Male,1990-12-20,Challenger,0.0073411192221968236,Midwest,3513000,49.30047912388775,77.4236824093087,28.123203285420946
Minnesota,1966,Harold,Levander,Republican,Male,1992-03-30,Challenger,5.638181626279739,Midwest,3617000,56.07118412046543,81.47022587268994,25.399041752224505
Minnesota,1966,Karl,Rolvaag,Democrat,Male,1990-12-20,Incumbent,-5.638181626279739,Midwest,3617000,53.30047912388775,77.4236824093087,24.123203285420946
Minnesota,1970,Wendell,Anderson,Democrat,Male,2016-07-17,Challenger,8.54165732024908,Midwest,3815249,37.75770020533881,83.4551676933607,45.6974674880219
Minnesota,1970,Douglas,Head,Republican,Male,2011-02-02,Challenger,-8.54165732024908,Midwest,3815249,40.56125941136208,80.80492813141684,40.24366872005476
Minnesota,1974,Wendell,Anderson,Democrat,Male,2016-07-17,Incumbent,36.29811460976052,Midwest,3898450,41.75770020533881,83.4551676933607,41.6974674880219
Minnesota,1978,Rudy,Perpich,Democrat,Male,1995-09-21,Incumbent,-7.219380686614613,Midwest,4004676,50.35728952772074,67.23340177960301,16.876112251882272
Minnesota,1982,Rudy,Perpich,Democrat,Male,1995-09-21,Incumbent,18.885375941979717,Midwest,4131450,54.35728952772074,67.23340177960301,12.876112251882272
Minnesota,1982,Wheelock,Whitney,Republican,Male,2016-05-20,Challenger,-18.885375941979717,Midwest,4131450,56.26830937713895,89.80698151950719,33.53867214236824
Minnesota,1986,Rudy,Perpich,Democrat,Male,1995-09-21,Incumbent,13.127920320310864,Midwest,4205213,58.35728952772074,67.23340177960301,8.876112251882272
Minnesota,1990,Rudy,Perpich,Democrat,Male,1995-09-21,Incumbent,-3.450513391594299,Midwest,4389857,62.35728952772074,67.23340177960301,4.876112251882272
Mississippi,1947,Fielding,Wright,Democrat,Male,1956-05-04,Challenger,100,South,2108000,52.47091033538672,60.96646132785763,8.49555099247091
Mississippi,1951,Hugh,White,Democrat,Male,1965-09-20,Challenger,100,South,2163000,70.2094455852156,84.0848733744011,13.875427789185489
Mississippi,1955,James,Coleman,Democrat,Male,1991-09-28,Challenger,100,South,2060000,41.82067077344285,77.71663244353182,35.89596167008898
Mississippi,1959,Ross,Barnett,Democrat,Male,1987-11-06,Challenger,100,South,2138000,61.782340862423,89.78507871321013,28.00273785078713
Mississippi,1963,Paul,Johnson,Democrat,Male,1985-10-14,Challenger,23.886793178577413,South,2244000,47.78370978781656,69.72484599589322,21.94113620807666
Mississippi,1963,Rubel,Phillips,Republican,Male,2011-06-18,Challenger,-23.886793178577413,South,2244000,38.60369609856263,86.22039698836413,47.61670088980151
Mississippi,1967,Rubel,Phillips,Republican,Male,2011-06-18,Challenger,-40.54861197782017,South,2228000,42.60369609856263,86.22039698836413,43.61670088980151
Mississippi,1967,John,Williams,Democrat,Male,1983-03-25,Challenger,40.54861197782017,South,2228000,48.91991786447639,64.30390143737166,15.383983572895277
Mississippi,1971,William,Waller,Democrat,Male,2011-11-30,Challenger,100,South,2265529,45.040383299110196,85.10882956878851,40.068446269678304
Mississippi,1975,Gil,Carmichael,Republican,Male,2016-01-31,Challenger,-7.245502031340692,South,2399924,48.3586584531143,88.5968514715948,40.238193018480494
Mississippi,1975,Cliff,Finch,Democrat,Male,1986-04-22,Challenger,7.245502031340692,South,2399924,48.5886379192334,59.04996577686516,10.461327857631758
Mississippi,1979,Gil,Carmichael,Republican,Male,2016-01-31,Challenger,-22.133933343372874,South,2507967,52.3586584531143,88.5968514715948,36.238193018480494
Mississippi,1983,William,Allain,Democrat,Male,2013-12-02,Challenger,17.256398170129792,South,2567719,55.723477070499655,85.79876796714579,30.075290896646134
Mississippi,1983,Leon,Bramlett,Republican,Male,2015-10-19,Challenger,-17.256398170129792,South,2567719,60.134154688569474,92.08761122518823,31.953456536618756
Mississippi,1987,Jack,Reed,Republican,Male,2016-01-27,Challenger,-6.884210088749398,South,2588545,63.46338124572211,91.69062286105407,28.227241615331966
Mississippi,1991,Kirk,Fordice,Republican,Male,2004-09-07,Challenger,3.295305992699319,South,2598733,57.73305954825462,70.57357973990418,12.840520191649555
Mississippi,1995,Kirk,Fordice,Republican,Male,2004-09-07,Incumbent,11.110948404519498,South,2722659,61.73305954825462,70.57357973990418,8.840520191649555
Missouri,1948,Forrest,Smith,Democrat,Male,1962-03-08,Challenger,14.267801806089736,Midwest,3844000,62.72142368240931,76.05749486652978,13.336071184120465
Missouri,1952,Phil,Donnelly,Democrat,Male,1961-09-12,Challenger,5.1833197017928825,Midwest,3972000,61.667351129363446,70.51882272416154,8.851471594798083
Missouri,1952,Howard,Elliott,Republican,Male,1985-05-22,Challenger,-5.1833197017928825,Midwest,3972000,48.35318275154004,80.8952772073922,32.54209445585216
Missouri,1956,James,Blair,Democrat,Male,1962-07-12,Challenger,4.131860304876632,Midwest,4163000,54.64476386036961,60.32580424366872,5.68104038329911
Missouri,1956,Lon,Hocker,Republican,Male,2007-01-31,Challenger,-4.131860304876632,Midwest,4163000,45.34976043805612,95.58658453114305,50.23682409308692
Missouri,1960,John,Dalton,Democrat,Male,1972-07-07,Challenger,16.05785116084874,Midwest,4326000,59.98904859685147,71.65776865160849,11.668720054757015
Missouri,1960,Edward,Farmer,Republican,Male,2004-08-09,Challenger,-16.05785116084874,Midwest,4326000,39.81656399726215,83.57563312799452,43.75906913073238
Missouri,1964,Warren,Hearnes,Democrat,Male,2009-08-16,Challenger,24.122820742065272,Midwest,4442000,41.28678986995209,86.0643394934976,44.77754962354552
Missouri,1964,Ethan,Shepley,Republican,Male,1975-06-21,Challenger,-24.122820742065272,Midwest,4442000,68.50650239561944,79.129363449692,10.622861054072553
Missouri,1968,Warren,Hearnes,Democrat,Male,2009-08-16,Incumbent,21.59172436617436,Midwest,4568000,45.28678986995209,86.0643394934976,40.77754962354552
Missouri,1968,Lawrence,Roos,Republican,Male,2005-09-23,Challenger,-21.59172436617436,Midwest,4568000,50.75975359342916,87.6413415468857,36.88158795345654
Missouri,1972,Edward,Dowd,Democrat,Male,2004-01-20,Challenger,-10.562763867722197,Midwest,4753234,54.7460643394935,85.95208761122518,31.20602327173169
Missouri,1976,Joseph,Teasdale,Democrat,Male,2014-05-08,Challenger,0.677657215541025,Midwest,4823554,40.60506502395619,78.10814510609171,37.503080082135526
Missouri,1980,Joseph,Teasdale,Democrat,Male,2014-05-08,Incumbent,-5.625917300467023,Midwest,4921966,44.60506502395619,78.10814510609171,33.503080082135526
Missouri,1984,Kenneth,Rothman,Democrat,Male,2019-04-26,Challenger,-13.31966610473549,Midwest,4975276,49.07049965776865,83.5400410677618,34.469541409993155
Missouri,1992,Mel,Carnahan,Democrat,Male,2000-10-16,Challenger,17.357131978298625,Midwest,5217101,58.732375085557834,66.6776180698152,7.945242984257358
Missouri,1996,Mel,Carnahan,Democrat,Male,2000-10-16,Incumbent,17.14591914470541,Midwest,5431553,62.732375085557834,66.6776180698152,3.9452429842573578
Montana,1948,John,Bonner,Democrat,Male,1970-03-28,Challenger,11.922507081451329,West,542000,46.30800821355236,67.69883641341546,21.39082819986311
Montana,1948,Samuel,Ford,Republican,Male,1961-11-25,Incumbent,-11.922507081451329,West,542000,65.99315537303217,79.04722792607802,13.05407255304586
Montana,1952,John,Aronson,Republican,Male,1978-02-25,Challenger,1.9159034390732117,West,602000,61.177275838466805,86.48323066392882,25.305954825462013
Montana,1952,John,Bonner,Democrat,Male,1970-03-28,Incumbent,-1.9159034390732117,West,602000,50.30800821355236,67.69883641341546,17.39082819986311
Montana,1956,John,Aronson,Republican,Male,1978-02-25,Incumbent,2.733331853857358,West,656000,65.1772758384668,86.48323066392882,21.305954825462013
Montana,1956,Arnold,Olsen,Democrat,Male,1990-10-11,Challenger,-2.733331853857358,West,656000,39.885010266940455,73.81519507186859,33.93018480492813
Montana,1960,Paul,Cannon,Democrat,Male,1986-11-03,Challenger,-10.21112544259882,West,679000,63.49075975359343,89.4839151266256,25.99315537303217
Montana,1960,Donald,Nutter,Republican,Male,1962-01-25,Challenger,10.21112544259882,West,679000,44.93908281998631,46.16016427104723,1.2210814510609171
Montana,1964,Tim,Babcock,Republican,Male,2015-04-07,Challenger,2.580656642050002,West,706000,45.02669404517454,95.44421629021218,50.417522245037645
Montana,1964,Roland,Renne,Democrat,Male,1989-08-30,Challenger,-2.580656642050002,West,706000,58.899383983572896,83.71526351813826,24.815879534565365
Montana,1968,Forrest,Anderson,Democrat,Male,1989-07-20,Challenger,12.756591098972315,West,700000,55.76454483230664,76.46817248459959,20.70362765229295
Montana,1968,Tim,Babcock,Republican,Male,2015-04-07,Incumbent,-12.756591098972315,West,700000,49.02669404517454,95.44421629021218,46.417522245037645
Montana,1972,Thomas,Judge,Democrat,Male,2006-09-08,Challenger,8.24836707931508,West,719138,38.06707734428473,71.9069130732375,33.83983572895277
Montana,1972,Ed,Smith,Republican,Male,2016-01-25,Challenger,-8.24836707931508,West,719138,52.498288843258045,95.7180013689254,43.219712525667354
Montana,1976,Thomas,Judge,Democrat,Male,2006-09-08,Incumbent,25.56382281506611,West,758521,42.06707734428473,71.9069130732375,29.83983572895277
Montana,1976,Robert,Woodahi,Republican,Male,2007-05-25,Challenger,-25.56382281506611,West,758521,45.35797399041752,75.9069130732375,30.548939082819988
Montana,1984,Pat,Goodover,Republican,Male,2006-11-28,Challenger,-45.413584691584305,West,820904,68.05201916495551,90.11362080766598,22.06160164271047
Montana,1988,Thomas,Judge,Democrat,Male,2006-09-08,Challenger,-5.915530525093288,West,800200,54.06707734428473,71.9069130732375,17.83983572895277
Montana,1996,Judy,Jacobson,Democrat,Female,2019-06-20,Challenger,-58.3355340285062,West,886254,57.69199178644764,80.31211498973306,22.62012320328542
Montana,2000,Judy,Martz,Republican,Female,2017-10-30,Challenger,3.978462012698074,West,903773,57.275838466803556,74.25872689938399,16.982888432580424
Nebraska,1946,Val,Peterson,Republican,Male,1983-10-17,Challenger,31.011067785261332,Midwest,1256000,43.30184804928131,80.24914442162903,36.94729637234771
Nebraska,1948,Val,Peterson,Republican,Male,1983-10-17,Incumbent,20.13402388665073,Midwest,1265000,45.30321697467488,80.24914442162903,34.945927446954144
Nebraska,1950,Val,Peterson,Republican,Male,1983-10-17,Incumbent,9.88399629108325,Midwest,1327000,47.30184804928131,80.24914442162903,32.94729637234771
Nebraska,1950,Walter,Raecke,Democrat,Male,1960-07-01,Challenger,-9.88399629108325,Midwest,1327000,55.34565366187543,64.99931553730322,9.653661875427789
Nebraska,1952,Robert,Crosby,Republican,Male,2000-01-07,Challenger,22.86599563893619,Midwest,1311000,41.61533196440794,88.78576317590691,47.17043121149897
Nebraska,1952,Walter,Raecke,Democrat,Male,1960-07-01,Challenger,-22.86599563893619,Midwest,1311000,57.347022587268995,64.99931553730322,7.652292950034223
Nebraska,1954,Victor,Anderson,Republican,Male,1962-08-15,Challenger,20.569000055443993,Midwest,1340000,52.602327173169066,60.37782340862423,7.775496235455168
